Genotype,loc,Yield,Stage,Module,Year,Seas,Env
MT4402,Laguna,4.607920926,1,2,2012,WS,LagW
MT4402,Nueva Ecija,3.675730518,1,2,2012,WS,NueW
MT4405,Agusan,3.597737828,1,2,2012,WS,AguW
MT4405,Bohol,3.233083693,1,2,2012,WS,BohW
MT4405,Isabela,5.963505583,1,2,2012,WS,IsaW
MT4405,Laguna,5.202652894,1,2,2012,WS,LagW
MT4405,Nueva Ecija,3.466573452,1,2,2012,WS,NueW
MT4408,Agusan,3.090815968,1,2,2012,WS,AguW
MT4408,Bohol,2.822609035,1,2,2012,WS,BohW
MT4408,Isabela,5.685605246,1,2,2012,WS,IsaW
MT4408,Laguna,4.980513775,1,2,2012,WS,LagW
MT4408,Nueva Ecija,3.799941473,1,2,2012,WS,NueW
MT4409,Agusan,2.893881841,1,2,2012,WS,AguW
MT4409,Bohol,2.653427264,1,2,2012,WS,BohW
MT4409,Isabela,5.264309866,1,2,2012,WS,IsaW
MT4409,Laguna,4.46485019,1,2,2012,WS,LagW
MT4409,Nueva Ecija,3.349107578,1,2,2012,WS,NueW
MT4410,Agusan,3.111277233,1,2,2012,WS,AguW
MT4410,Bohol,2.891931363,1,2,2012,WS,BohW
MT4410,Isabela,5.578626778,1,2,2012,WS,IsaW
MT4410,Laguna,4.31292716,1,2,2012,WS,LagW
MT4410,Nueva Ecija,3.399162908,1,2,2012,WS,NueW
MT4411,Agusan,3.144615171,1,2,2012,WS,AguW
MT4411,Bohol,3.067687744,1,2,2012,WS,BohW
MT4411,Isabela,6.328397875,1,2,2012,WS,IsaW
MT4411,Laguna,4.736013183,1,2,2012,WS,LagW
MT4411,Nueva Ecija,3.205382185,1,2,2012,WS,NueW
MT4412,Agusan,3.392180119,1,2,2012,WS,AguW
MT4412,Bohol,2.646822731,1,2,2012,WS,BohW
MT4412,Isabela,5.428089264,1,2,2012,WS,IsaW
MT4412,Laguna,4.158445423,1,2,2012,WS,LagW
MT4412,Nueva Ecija,3.572463923,1,2,2012,WS,NueW
MT4416,Agusan,3.865700768,1,2,2012,WS,AguW
MT4416,Bohol,3.38995,1,2,2012,WS,BohW
MT4416,Isabela,6.221678099,1,2,2012,WS,IsaW
MT4416,Laguna,4.252246227,1,2,2012,WS,LagW
MT4416,Nueva Ecija,3.660094394,1,2,2012,WS,NueW
MT4419,Agusan,2.842456222,1,2,2012,WS,AguW
MT4419,Bohol,2.771503467,1,2,2012,WS,BohW
MT4419,Isabela,4.771799431,1,2,2012,WS,IsaW
MT4419,Laguna,3.672907448,1,2,2012,WS,LagW
MT4419,Nueva Ecija,2.887347446,1,2,2012,WS,NueW
MT4420,Agusan,3.21807513,1,2,2012,WS,AguW
MT4420,Bohol,2.896008139,1,2,2012,WS,BohW
MT4420,Isabela,5.596704383,1,2,2012,WS,IsaW
MT4420,Laguna,4.589128487,1,2,2012,WS,LagW
MT4420,Nueva Ecija,3.601471573,1,2,2012,WS,NueW
MT4422,Agusan,4.098598466,1,2,2012,WS,AguW
MT4422,Bohol,4.004409602,1,2,2012,WS,BohW
MT4422,Isabela,6.429032774,1,2,2012,WS,IsaW
MT4422,Laguna,5.286806557,1,2,2012,WS,LagW
MT4422,Nueva Ecija,4.297816619,1,2,2012,WS,NueW
MT4424,Agusan,3.751978213,1,2,2012,WS,AguW
MT4424,Bohol,3.823606674,1,2,2012,WS,BohW
MT4424,Isabela,6.541775607,1,2,2012,WS,IsaW
MT4424,Laguna,5.333961166,1,2,2012,WS,LagW
MT4424,Nueva Ecija,4.328148792,1,2,2012,WS,NueW
MT4425,Agusan,3.060135558,1,2,2012,WS,AguW
MT4425,Bohol,2.354706374,1,2,2012,WS,BohW
MT4425,Isabela,4.990057557,1,2,2012,WS,IsaW
MT4425,Laguna,3.896824194,1,2,2012,WS,LagW
MT4425,Nueva Ecija,2.916021531,1,2,2012,WS,NueW
MT4427,Agusan,3.158520842,1,2,2012,WS,AguW
MT4427,Bohol,3.043247239,1,2,2012,WS,BohW
MT4427,Isabela,5.941298623,1,2,2012,WS,IsaW
MT4427,Laguna,4.287108062,1,2,2012,WS,LagW
MT4427,Nueva Ecija,3.693878313,1,2,2012,WS,NueW
MT4435,Agusan,3.710345012,1,2,2012,WS,AguW
MT4435,Bohol,3.193123583,1,2,2012,WS,BohW
MT4435,Isabela,6.296098207,1,2,2012,WS,IsaW
MT4435,Laguna,5.201792993,1,2,2012,WS,LagW
MT4435,Nueva Ecija,4.082564057,1,2,2012,WS,NueW
MT4437,Agusan,2.945023712,1,2,2012,WS,AguW
MT4437,Bohol,2.843126974,1,2,2012,WS,BohW
MT4437,Isabela,5.8945956,1,2,2012,WS,IsaW
MT4437,Laguna,4.702043707,1,2,2012,WS,LagW
MT4437,Nueva Ecija,3.246443228,1,2,2012,WS,NueW
MT4440,Agusan,3.5454842,1,2,2012,WS,AguW
MT4440,Bohol,3.16896355,1,2,2012,WS,BohW
MT4440,Isabela,5.93736209,1,2,2012,WS,IsaW
MT4440,Laguna,4.728914377,1,2,2012,WS,LagW
MT4440,Nueva Ecija,3.995547378,1,2,2012,WS,NueW
MT4442,Agusan,4.027013069,1,2,2012,WS,AguW
MT4442,Bohol,3.78842371,1,2,2012,WS,BohW
MT4442,Isabela,6.826671679,1,2,2012,WS,IsaW
MT4442,Laguna,5.63168816,1,2,2012,WS,LagW
MT4442,Nueva Ecija,4.400406449,1,2,2012,WS,NueW
MT4443,Agusan,3.455319203,1,2,2012,WS,AguW
MT4443,Bohol,3.727772326,1,2,2012,WS,BohW
MT4443,Isabela,6.067165303,1,2,2012,WS,IsaW
MT4443,Laguna,4.597555156,1,2,2012,WS,LagW
MT4443,Nueva Ecija,3.62586685,1,2,2012,WS,NueW
MT4448,Agusan,3.04088524,1,2,2012,WS,AguW
MT4448,Bohol,2.782493846,1,2,2012,WS,BohW
MT4448,Isabela,5.806653763,1,2,2012,WS,IsaW
MT4448,Laguna,4.756802218,1,2,2012,WS,LagW
MT4448,Nueva Ecija,3.146721808,1,2,2012,WS,NueW
MT4451,Agusan,3.22413104,1,2,2012,WS,AguW
MT4451,Bohol,2.982561092,1,2,2012,WS,BohW
MT4451,Isabela,5.744760516,1,2,2012,WS,IsaW
MT4451,Laguna,4.735003875,1,2,2012,WS,LagW
MT4451,Nueva Ecija,3.915081973,1,2,2012,WS,NueW
MT4459,Agusan,2.932951889,1,2,2012,WS,AguW
MT4459,Bohol,2.709266604,1,2,2012,WS,BohW
MT4459,Isabela,5.535173447,1,2,2012,WS,IsaW
MT4459,Laguna,4.397508507,1,2,2012,WS,LagW
MT4459,Nueva Ecija,3.508003917,1,2,2012,WS,NueW
MT4464,Agusan,3.915013235,1,2,2012,WS,AguW
MT4464,Bohol,3.808380713,1,2,2012,WS,BohW
MT4464,Isabela,6.278212098,1,2,2012,WS,IsaW
MT4464,Laguna,4.968943768,1,2,2012,WS,LagW
MT4464,Nueva Ecija,4.481146663,1,2,2012,WS,NueW
MT4466,Agusan,3.553809595,1,2,2012,WS,AguW
MT4466,Bohol,3.455196103,1,2,2012,WS,BohW
MT4466,Isabela,6.110759557,1,2,2012,WS,IsaW
MT4466,Laguna,5.056246799,1,2,2012,WS,LagW
MT4466,Nueva Ecija,4.318436753,1,2,2012,WS,NueW
MT4469,Agusan,2.727962179,1,2,2012,WS,AguW
MT4469,Bohol,3.014989356,1,2,2012,WS,BohW
MT4469,Isabela,5.605285328,1,2,2012,WS,IsaW
MT4469,Laguna,4.48599761,1,2,2012,WS,LagW
MT4469,Nueva Ecija,3.30908204,1,2,2012,WS,NueW
MT4470,Agusan,2.862816862,1,2,2012,WS,AguW
MT4470,Bohol,2.539906517,1,2,2012,WS,BohW
MT4470,Isabela,5.465985079,1,2,2012,WS,IsaW
MT4470,Laguna,4.105882616,1,2,2012,WS,LagW
MT4470,Nueva Ecija,3.366110305,1,2,2012,WS,NueW
MT4472,Agusan,3.665973841,1,2,2012,WS,AguW
MT4472,Bohol,3.536298363,1,2,2012,WS,BohW
MT4472,Isabela,6.091695497,1,2,2012,WS,IsaW
MT4472,Laguna,4.823396979,1,2,2012,WS,LagW
MT4472,Nueva Ecija,3.713973471,1,2,2012,WS,NueW
MT4474,Agusan,3.132732733,1,2,2012,WS,AguW
MT4474,Bohol,2.814899645,1,2,2012,WS,BohW
MT4474,Isabela,5.533555394,1,2,2012,WS,IsaW
MT4474,Laguna,4.527772041,1,2,2012,WS,LagW
MT4474,Nueva Ecija,3.364585124,1,2,2012,WS,NueW
MT4475,Agusan,3.290847621,1,2,2012,WS,AguW
MT4475,Bohol,3.084092779,1,2,2012,WS,BohW
MT4475,Isabela,5.713740731,1,2,2012,WS,IsaW
MT4475,Laguna,5.149713687,1,2,2012,WS,LagW
MT4475,Nueva Ecija,3.67648226,1,2,2012,WS,NueW
MT4480,Agusan,3.50840189,1,2,2012,WS,AguW
MT4480,Bohol,3.006155865,1,2,2012,WS,BohW
MT4480,Isabela,5.946989561,1,2,2012,WS,IsaW
MT4480,Laguna,5.288198458,1,2,2012,WS,LagW
MT4480,Nueva Ecija,3.805474343,1,2,2012,WS,NueW
MT4490,Agusan,3.037059061,1,2,2012,WS,AguW
MT4490,Bohol,2.695687955,1,2,2012,WS,BohW
MT4490,Isabela,5.463992102,1,2,2012,WS,IsaW
MT4490,Laguna,4.459089189,1,2,2012,WS,LagW
MT4490,Nueva Ecija,4.025724469,1,2,2012,WS,NueW
MT4491,Agusan,3.709621701,1,2,2012,WS,AguW
MT4491,Bohol,3.018515618,1,2,2012,WS,BohW
MT4491,Isabela,5.595301233,1,2,2012,WS,IsaW
MT4491,Laguna,4.667576374,1,2,2012,WS,LagW
MT4491,Nueva Ecija,3.442402133,1,2,2012,WS,NueW
MT4492,Agusan,3.654921467,1,2,2012,WS,AguW
MT4492,Bohol,3.16569445,1,2,2012,WS,BohW
MT4492,Isabela,5.622225856,1,2,2012,WS,IsaW
MT4492,Laguna,4.940505286,1,2,2012,WS,LagW
MT4492,Nueva Ecija,3.387636879,1,2,2012,WS,NueW
MT4493,Agusan,2.753422541,1,2,2012,WS,AguW
MT4493,Bohol,2.564794005,1,2,2012,WS,BohW
MT4493,Isabela,5.509356828,1,2,2012,WS,IsaW
MT4493,Laguna,3.902604596,1,2,2012,WS,LagW
MT4493,Nueva Ecija,2.788959834,1,2,2012,WS,NueW
MT4496,Agusan,2.782958848,1,2,2012,WS,AguW
MT4496,Bohol,2.713279309,1,2,2012,WS,BohW
MT4496,Isabela,5.975825511,1,2,2012,WS,IsaW
MT4496,Laguna,4.890484638,1,2,2012,WS,LagW
MT4496,Nueva Ecija,3.526107874,1,2,2012,WS,NueW
MT4511,Agusan,2.901308632,1,2,2012,WS,AguW
MT4511,Bohol,2.780000925,1,2,2012,WS,BohW
MT4511,Isabela,5.33245648,1,2,2012,WS,IsaW
MT4511,Laguna,4.312779117,1,2,2012,WS,LagW
MT4511,Nueva Ecija,2.735666889,1,2,2012,WS,NueW
MT4513,Agusan,4.041983731,1,2,2012,WS,AguW
MT4513,Bohol,3.287938626,1,2,2012,WS,BohW
MT4513,Isabela,5.867826203,1,2,2012,WS,IsaW
MT4513,Laguna,5.028489083,1,2,2012,WS,LagW
MT4513,Nueva Ecija,3.595837837,1,2,2012,WS,NueW
MT4519,Agusan,3.80680808,1,2,2012,WS,AguW
MT4519,Bohol,3.391067714,1,2,2012,WS,BohW
MT4519,Isabela,5.40193111,1,2,2012,WS,IsaW
MT4519,Laguna,4.390009266,1,2,2012,WS,LagW
MT4519,Nueva Ecija,2.979839281,1,2,2012,WS,NueW
MT4520,Agusan,3.479079697,1,2,2012,WS,AguW
MT4520,Bohol,2.848410228,1,2,2012,WS,BohW
MT4520,Isabela,5.747837975,1,2,2012,WS,IsaW
MT4520,Laguna,4.199773105,1,2,2012,WS,LagW
MT4520,Nueva Ecija,3.270844553,1,2,2012,WS,NueW
MT4800,Agusan,2.941107298,1,2,2012,WS,AguW
MT4800,Bohol,2.600333038,1,2,2012,WS,BohW
MT4800,Isabela,5.68679831,1,2,2012,WS,IsaW
MT4800,Laguna,4.124444968,1,2,2012,WS,LagW
MT4800,Nueva Ecija,3.123728515,1,2,2012,WS,NueW
MT4803,Agusan,3.599591774,1,2,2012,WS,AguW
MT4803,Bohol,3.70515458,1,2,2012,WS,BohW
MT4803,Isabela,6.330237177,1,2,2012,WS,IsaW
MT4803,Laguna,4.911286304,1,2,2012,WS,LagW
MT4803,Nueva Ecija,4.096390796,1,2,2012,WS,NueW
MT4804,Agusan,3.687537938,1,2,2012,WS,AguW
MT4804,Bohol,3.261640895,1,2,2012,WS,BohW
MT4804,Isabela,6.005406133,1,2,2012,WS,IsaW
MT4804,Laguna,4.987630888,1,2,2012,WS,LagW
MT4804,Nueva Ecija,3.818675849,1,2,2012,WS,NueW
MT4805,Agusan,2.94275225,1,2,2012,WS,AguW
MT4805,Bohol,2.85472111,1,2,2012,WS,BohW
MT4805,Isabela,6.04549784,1,2,2012,WS,IsaW
MT4805,Laguna,4.44996685,1,2,2012,WS,LagW
MT4805,Nueva Ecija,3.749340008,1,2,2012,WS,NueW
MT4806,Agusan,3.98850409,1,2,2012,WS,AguW
MT4806,Bohol,3.726707532,1,2,2012,WS,BohW
MT4806,Isabela,6.421540877,1,2,2012,WS,IsaW
MT4806,Laguna,5.092441101,1,2,2012,WS,LagW
MT4806,Nueva Ecija,4.424608263,1,2,2012,WS,NueW
MT4815,Agusan,3.55145513,1,2,2012,WS,AguW
MT4815,Bohol,3.104114259,1,2,2012,WS,BohW
MT4815,Isabela,5.775705234,1,2,2012,WS,IsaW
MT4815,Laguna,4.390379565,1,2,2012,WS,LagW
MT4815,Nueva Ecija,3.698885381,1,2,2012,WS,NueW
MT4821,Agusan,3.124523724,1,2,2012,WS,AguW
MT4821,Bohol,2.945374332,1,2,2012,WS,BohW
MT4821,Isabela,5.548200757,1,2,2012,WS,IsaW
MT4821,Laguna,4.649783788,1,2,2012,WS,LagW
MT4821,Nueva Ecija,3.017266422,1,2,2012,WS,NueW
MT4822,Agusan,3.650362853,1,2,2012,WS,AguW
MT4822,Bohol,2.957353989,1,2,2012,WS,BohW
MT4822,Isabela,5.149571193,1,2,2012,WS,IsaW
MT4822,Laguna,4.58994343,1,2,2012,WS,LagW
MT4822,Nueva Ecija,3.482739523,1,2,2012,WS,NueW
MT4823,Agusan,3.025667913,1,2,2012,WS,AguW
MT4823,Bohol,3.084652528,1,2,2012,WS,BohW
MT4823,Isabela,6.22175067,1,2,2012,WS,IsaW
MT4823,Laguna,5.129649353,1,2,2012,WS,LagW
MT4823,Nueva Ecija,3.464536192,1,2,2012,WS,NueW
MT4824,Agusan,3.134158302,1,2,2012,WS,AguW
MT4824,Bohol,2.546731047,1,2,2012,WS,BohW
MT4824,Isabela,5.191334679,1,2,2012,WS,IsaW
MT4824,Laguna,3.945659402,1,2,2012,WS,LagW
MT4824,Nueva Ecija,2.900827355,1,2,2012,WS,NueW
MT4832,Agusan,3.537536607,1,2,2012,WS,AguW
MT4832,Bohol,3.55027154,1,2,2012,WS,BohW
MT4832,Isabela,6.122593729,1,2,2012,WS,IsaW
MT4832,Laguna,4.930801566,1,2,2012,WS,LagW
MT4832,Nueva Ecija,4.113203484,1,2,2012,WS,NueW
MT4837,Agusan,3.102556133,1,2,2012,WS,AguW
MT4837,Bohol,3.038681745,1,2,2012,WS,BohW
MT4837,Isabela,5.576165103,1,2,2012,WS,IsaW
MT4837,Laguna,4.314938703,1,2,2012,WS,LagW
MT4837,Nueva Ecija,3.620383598,1,2,2012,WS,NueW
MT4838,Agusan,2.961082422,1,2,2012,WS,AguW
MT4838,Bohol,2.952847616,1,2,2012,WS,BohW
MT4838,Isabela,5.560368789,1,2,2012,WS,IsaW
MT4838,Laguna,4.601089476,1,2,2012,WS,LagW
MT4838,Nueva Ecija,3.695299433,1,2,2012,WS,NueW
MT4840,Agusan,3.473567367,1,2,2012,WS,AguW
MT4840,Bohol,3.449886504,1,2,2012,WS,BohW
MT4840,Isabela,6.196962331,1,2,2012,WS,IsaW
MT4840,Laguna,5.112846486,1,2,2012,WS,LagW
MT4840,Nueva Ecija,4.210192659,1,2,2012,WS,NueW
MT4842,Agusan,3.783667644,1,2,2012,WS,AguW
MT4842,Bohol,3.669585296,1,2,2012,WS,BohW
MT4842,Isabela,6.255435068,1,2,2012,WS,IsaW
MT4842,Laguna,4.890710386,1,2,2012,WS,LagW
MT4842,Nueva Ecija,4.43047711,1,2,2012,WS,NueW
MT4844,Agusan,3.244576574,1,2,2012,WS,AguW
MT4844,Bohol,3.20471049,1,2,2012,WS,BohW
MT4844,Isabela,5.839749935,1,2,2012,WS,IsaW
MT4844,Laguna,4.320550769,1,2,2012,WS,LagW
MT4844,Nueva Ecija,3.592946361,1,2,2012,WS,NueW
MT4845,Agusan,2.799847248,1,2,2012,WS,AguW
MT4845,Bohol,2.624467802,1,2,2012,WS,BohW
MT4845,Isabela,5.268806497,1,2,2012,WS,IsaW
MT4845,Laguna,4.115521429,1,2,2012,WS,LagW
MT4845,Nueva Ecija,3.642583846,1,2,2012,WS,NueW
MT4852,Agusan,3.091741138,1,2,2012,WS,AguW
MT4852,Bohol,2.948710827,1,2,2012,WS,BohW
MT4852,Isabela,5.705859115,1,2,2012,WS,IsaW
MT4852,Laguna,4.604254353,1,2,2012,WS,LagW
MT4852,Nueva Ecija,3.68335215,1,2,2012,WS,NueW
MT4854,Agusan,3.271951591,1,2,2012,WS,AguW
MT4854,Bohol,3.311407378,1,2,2012,WS,BohW
MT4854,Isabela,6.2462371,1,2,2012,WS,IsaW
MT4854,Laguna,5.092866113,1,2,2012,WS,LagW
MT4854,Nueva Ecija,3.790016883,1,2,2012,WS,NueW
MT4859,Agusan,4.278537418,1,2,2012,WS,AguW
MT4859,Bohol,3.241941205,1,2,2012,WS,BohW
MT4859,Isabela,6.478000461,1,2,2012,WS,IsaW
MT4859,Laguna,4.703246985,1,2,2012,WS,LagW
MT4859,Nueva Ecija,4.325054366,1,2,2012,WS,NueW
MT4869,Agusan,3.158970944,1,2,2012,WS,AguW
MT4869,Bohol,2.750770311,1,2,2012,WS,BohW
MT4869,Isabela,5.608577705,1,2,2012,WS,IsaW
MT4869,Laguna,4.499372385,1,2,2012,WS,LagW
MT4869,Nueva Ecija,3.2703839,1,2,2012,WS,NueW
MT4870,Agusan,3.296563051,1,2,2012,WS,AguW
MT4870,Bohol,2.734054286,1,2,2012,WS,BohW
MT4870,Isabela,5.51339289,1,2,2012,WS,IsaW
MT4870,Laguna,4.610651278,1,2,2012,WS,LagW
MT4870,Nueva Ecija,3.64586192,1,2,2012,WS,NueW
MT4871,Agusan,3.167384176,1,2,2012,WS,AguW
MT4871,Bohol,3.149245359,1,2,2012,WS,BohW
MT4871,Isabela,6.41558156,1,2,2012,WS,IsaW
MT4871,Laguna,5.090773366,1,2,2012,WS,LagW
MT4871,Nueva Ecija,4.166859508,1,2,2012,WS,NueW
MT4873,Agusan,3.3505363,1,2,2012,WS,AguW
MT4873,Bohol,3.308836509,1,2,2012,WS,BohW
MT4873,Isabela,6.21550146,1,2,2012,WS,IsaW
MT4873,Laguna,4.58281066,1,2,2012,WS,LagW
MT4873,Nueva Ecija,4.048404841,1,2,2012,WS,NueW
MT4885,Agusan,3.334356918,1,2,2012,WS,AguW
MT4885,Bohol,3.235932104,1,2,2012,WS,BohW
MT4885,Isabela,5.62638094,1,2,2012,WS,IsaW
MT4885,Laguna,4.716573279,1,2,2012,WS,LagW
MT4885,Nueva Ecija,3.825549744,1,2,2012,WS,NueW
MT4887,Agusan,3.639654312,1,2,2012,WS,AguW
MT4887,Bohol,3.36446459,1,2,2012,WS,BohW
MT4887,Isabela,5.700575833,1,2,2012,WS,IsaW
MT4887,Laguna,4.688545546,1,2,2012,WS,LagW
MT4887,Nueva Ecija,3.69390379,1,2,2012,WS,NueW
MT4893,Agusan,3.228740541,1,2,2012,WS,AguW
MT4893,Bohol,2.796397042,1,2,2012,WS,BohW
MT4893,Isabela,5.442092749,1,2,2012,WS,IsaW
MT4893,Laguna,4.40825833,1,2,2012,WS,LagW
MT4893,Nueva Ecija,3.331574812,1,2,2012,WS,NueW
MT4898,Agusan,3.509824239,1,2,2012,WS,AguW
MT4898,Bohol,3.271351735,1,2,2012,WS,BohW
MT4898,Isabela,6.038573897,1,2,2012,WS,IsaW
MT4898,Laguna,4.702736538,1,2,2012,WS,LagW
MT4898,Nueva Ecija,3.950872823,1,2,2012,WS,NueW
MT4900,Agusan,2.338448689,1,2,2012,WS,AguW
MT4900,Bohol,2.735043372,1,2,2012,WS,BohW
MT4900,Isabela,4.767111078,1,2,2012,WS,IsaW
MT4900,Laguna,3.845970403,1,2,2012,WS,LagW
MT4900,Nueva Ecija,3.136442459,1,2,2012,WS,NueW
MT4901,Agusan,2.865614573,1,2,2012,WS,AguW
MT4901,Bohol,1.956471846,1,2,2012,WS,BohW
MT4901,Isabela,5.112489632,1,2,2012,WS,IsaW
MT4901,Laguna,3.899990171,1,2,2012,WS,LagW
MT4901,Nueva Ecija,2.497206534,1,2,2012,WS,NueW
MT4902,Agusan,3.82846466,1,2,2012,WS,AguW
MT4902,Bohol,3.900231246,1,2,2012,WS,BohW
MT4902,Isabela,6.0482578,1,2,2012,WS,IsaW
MT4902,Laguna,4.748534514,1,2,2012,WS,LagW
MT4902,Nueva Ecija,4.238637849,1,2,2012,WS,NueW
MT4903,Agusan,4.13700667,1,2,2012,WS,AguW
MT4903,Bohol,3.790272188,1,2,2012,WS,BohW
MT4903,Isabela,6.548079628,1,2,2012,WS,IsaW
MT4903,Laguna,5.223483717,1,2,2012,WS,LagW
MT4903,Nueva Ecija,4.555748679,1,2,2012,WS,NueW
MT4904,Agusan,3.289887215,1,2,2012,WS,AguW
MT4904,Bohol,2.91155979,1,2,2012,WS,BohW
MT4904,Isabela,5.44479119,1,2,2012,WS,IsaW
MT4904,Laguna,4.773207404,1,2,2012,WS,LagW
MT4904,Nueva Ecija,3.314980685,1,2,2012,WS,NueW
MT5115,Agusan,3.570624167,1,2,2012,WS,AguW
MT5115,Bohol,3.448899601,1,2,2012,WS,BohW
MT5115,Isabela,5.701478503,1,2,2012,WS,IsaW
MT5115,Laguna,4.944842241,1,2,2012,WS,LagW
MT5115,Nueva Ecija,3.975069639,1,2,2012,WS,NueW
MT5116,Agusan,4.092299671,1,2,2012,WS,AguW
MT5116,Bohol,3.479785658,1,2,2012,WS,BohW
MT5116,Isabela,6.335776202,1,2,2012,WS,IsaW
MT5116,Laguna,5.230887333,1,2,2012,WS,LagW
MT5116,Nueva Ecija,4.169476284,1,2,2012,WS,NueW
MT5117,Agusan,4.190140197,1,2,2012,WS,AguW
MT5117,Bohol,4.196243375,1,2,2012,WS,BohW
MT5117,Isabela,6.936200865,1,2,2012,WS,IsaW
MT5117,Laguna,5.570230365,1,2,2012,WS,LagW
MT5117,Nueva Ecija,4.854309815,1,2,2012,WS,NueW
MT5118,Agusan,3.731392218,1,2,2012,WS,AguW
MT5118,Bohol,3.105906666,1,2,2012,WS,BohW
MT5118,Isabela,6.488793603,1,2,2012,WS,IsaW
MT5118,Laguna,4.919007384,1,2,2012,WS,LagW
MT5118,Nueva Ecija,4.189181343,1,2,2012,WS,NueW
MT5119,Agusan,4.212132888,1,2,2012,WS,AguW
MT5119,Bohol,3.341600571,1,2,2012,WS,BohW
MT5119,Isabela,6.593694232,1,2,2012,WS,IsaW
MT5119,Laguna,4.93840791,1,2,2012,WS,LagW
MT5119,Nueva Ecija,4.625724845,1,2,2012,WS,NueW
MT5120,Agusan,1.379355341,1,2,2012,WS,AguW
MT5120,Bohol,1.917467428,1,2,2012,WS,BohW
MT5120,Isabela,3.839347042,1,2,2012,WS,IsaW
MT5120,Laguna,4.024120886,1,2,2012,WS,LagW
MT5120,Nueva Ecija,1.69308584,1,2,2012,WS,NueW
MT5121,Agusan,2.947198527,1,2,2012,WS,AguW
MT5121,Bohol,2.492472201,1,2,2012,WS,BohW
MT5121,Isabela,5.069601788,1,2,2012,WS,IsaW
MT5121,Laguna,3.612545051,1,2,2012,WS,LagW
MT5121,Nueva Ecija,3.574339132,1,2,2012,WS,NueW
MT5122,Agusan,3.349814064,1,2,2012,WS,AguW
MT5122,Bohol,3.274232028,1,2,2012,WS,BohW
MT5122,Isabela,6.292643523,1,2,2012,WS,IsaW
MT5122,Laguna,5.041143486,1,2,2012,WS,LagW
MT5122,Nueva Ecija,4.367659389,1,2,2012,WS,NueW
MT5123,Agusan,3.300178182,1,2,2012,WS,AguW
MT5123,Bohol,2.973627397,1,2,2012,WS,BohW
MT5123,Isabela,5.66407032,1,2,2012,WS,IsaW
MT5123,Laguna,4.614750029,1,2,2012,WS,LagW
MT5123,Nueva Ecija,3.774228525,1,2,2012,WS,NueW
MT5124,Agusan,3.075633075,1,2,2012,WS,AguW
MT5124,Bohol,2.778496417,1,2,2012,WS,BohW
MT5124,Isabela,6.133095866,1,2,2012,WS,IsaW
MT5124,Laguna,4.446013972,1,2,2012,WS,LagW
MT5124,Nueva Ecija,3.623936074,1,2,2012,WS,NueW
MT5125,Agusan,3.054987733,1,2,2012,WS,AguW
MT5125,Bohol,2.562686181,1,2,2012,WS,BohW
MT5125,Isabela,5.333962644,1,2,2012,WS,IsaW
MT5125,Laguna,4.323003981,1,2,2012,WS,LagW
MT5125,Nueva Ecija,3.333318907,1,2,2012,WS,NueW
MT5126,Agusan,3.629789238,1,2,2012,WS,AguW
MT5126,Bohol,3.073550943,1,2,2012,WS,BohW
MT5126,Isabela,5.620812353,1,2,2012,WS,IsaW
MT5126,Laguna,4.736419861,1,2,2012,WS,LagW
MT5126,Nueva Ecija,3.518826071,1,2,2012,WS,NueW
MT5127,Agusan,3.365960781,1,2,2012,WS,AguW
MT5127,Bohol,2.897345525,1,2,2012,WS,BohW
MT5127,Isabela,5.404397257,1,2,2012,WS,IsaW
MT5127,Laguna,4.496608288,1,2,2012,WS,LagW
MT5127,Nueva Ecija,3.281888815,1,2,2012,WS,NueW
MT5128,Agusan,3.717243853,1,2,2012,WS,AguW
MT5128,Bohol,3.472347195,1,2,2012,WS,BohW
MT5128,Isabela,6.067696988,1,2,2012,WS,IsaW
MT5128,Laguna,4.900854389,1,2,2012,WS,LagW
MT5128,Nueva Ecija,3.404974488,1,2,2012,WS,NueW
MT5129,Agusan,3.124551368,1,2,2012,WS,AguW
MT5129,Bohol,2.765722209,1,2,2012,WS,BohW
MT5129,Isabela,5.118500307,1,2,2012,WS,IsaW
MT5129,Laguna,4.305628276,1,2,2012,WS,LagW
MT5129,Nueva Ecija,3.037737466,1,2,2012,WS,NueW
MT5130,Agusan,3.107950604,1,2,2012,WS,AguW
MT5130,Bohol,3.072614756,1,2,2012,WS,BohW
MT5130,Isabela,5.829914972,1,2,2012,WS,IsaW
MT5130,Laguna,4.498459018,1,2,2012,WS,LagW
MT5130,Nueva Ecija,3.935303232,1,2,2012,WS,NueW
MT5131,Agusan,3.592873297,1,2,2012,WS,AguW
MT5131,Bohol,2.973964419,1,2,2012,WS,BohW
MT5131,Isabela,5.765170189,1,2,2012,WS,IsaW
MT5131,Laguna,4.838597645,1,2,2012,WS,LagW
MT5131,Nueva Ecija,3.549990568,1,2,2012,WS,NueW
MT5132,Agusan,3.160445589,1,2,2012,WS,AguW
MT5132,Bohol,3.167098968,1,2,2012,WS,BohW
MT5132,Isabela,5.307361979,1,2,2012,WS,IsaW
MT5132,Laguna,4.302693531,1,2,2012,WS,LagW
MT5132,Nueva Ecija,3.284114482,1,2,2012,WS,NueW
MT5133,Agusan,3.330118512,1,2,2012,WS,AguW
MT5133,Bohol,2.52382372,1,2,2012,WS,BohW
MT5133,Isabela,5.902140959,1,2,2012,WS,IsaW
